ParticipantID,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,prolificID,BA_1,BA_2,BA_3,BA_4,SE1,BMIS_sad_1,BMIS_shame_1,BMIS_guilt_1,BMIS_tired_1,BMIS_nervous_1,BMIS_calm_1,BMIS_fedup_1,BMIS_loving_1,BMIS_angry_1,BMIS_lively_1,BMIS_caring_1,BMIS_content_1,BMIS_gloomy_1,BMIS_jittery_1,BMIS_drowsy_1,BMIS_happy_1,Q1 RP1,Q2 RP2,Q3 RP3,Q4 RP4,Q5 RP5,Q6 RP6,Q7 RP7,Q8 RN1,Q9 RN2,Q10 RN3,Q11 RN4,Q12 RN5,Q13 RN6,Q14 RN7,Q15 LP1,Q16 LP2,Q17 LP3,Q18 LP4,Q19 LP5,Q20 LP6,Q21 LP7,Q22 LN1,Q23 LN2,Q24 LN3,Q25 LN4,Q26 LN5,Q27 LN6,Q28 LN7,spwtime_First Click,spwtime_Last Click,spwtime_Page Submit,spwtime_Click Count,attentioncheck_nb,discrepancy_nb,BMIS_sad_2,BMIS_shame_2,BMIS_guilt_2,BMIS_tired_2,BMIS_nervous_2,BMIS_calm_2,BMIS_fedup_2,BMIS_loving_2,BMIS_angry_2,BMIS_lively_2,BMIS_caring_2,BMIS_content_2,BMIS_gloomy_2,BMIS_jittery_2,BMIS_drowsy_2,BMIS_happy_2,credibility,objective,valid,useful,rl_product_choice,rl_shop_intentions,rl_purchase,rl_wom,rr_product_choice,rr_shop_intentions,rr_purchase,rr_wom,attentioncheck_b,discrepancy_b,SE_2,age,race,education,polit_affil,polit_affil_4_TEXT,polit_affil_cont_1,gender,gender_4_TEXT,iat_prev,iat_racial,iat_racial_time,iat_racial_quant,recent_results,nobias_white,nobias_black,bias_white,bias_black
254,2023-10-22 23:57:08,2023-10-23 0:10:49,0,100,821,1,2023-10-23 0:10:50,R_3FIpn7rx6NF5uEG,anonymous,EN,2,6313bb3b3d3981dc7402a033,3,5,3,6,1,2,1,1,4,2,3,1,4,1,2,3,4,1,2,4,3,,,,,,,,"26C2938,20C804,21C658,28C887,17C896,26C1362,28C961,22C746,24C1054,23C875,22C768,23C760,25C973,19C762,17C814,27C820,18C1047,27C859,21C914,19C658,END","4C1339,1C964,6C804,13C1384,3C850,15C901,15C693,14C816,11C1411,7C930,9C1478,10C841,5C704,2C881,12C735,12C575,4C875,8C1688,16C674,1C1019,END","18C852,16X1353,19C1374,6C1012,28C766,2C734,24C804,12C751,23C921,11C1259,27C905,13C979,22C658,1C1487,21C757,4C1161,25C980,7C927,17C961,14C810,END","26C1049,6C858,23C775,11C862,22C671,14C696,27C856,2C846,26C595,1C667,22C723,7C838,18C1334,3C1007,17C987,4C897,28C741,10C846,25C754,11C879,19C718,13C924,20C675,16C757,20C708,12C865,24C800,9C935,24X1699,12C1042,28C860,15C723,21C793,4C874,21C742,5C1302,23C1023,8C708,17C788,1C990,END","10C919,9C849,14C796,16C1011,5C775,7C793,2X1434,12C970,15C941,12C1525,8C999,7C938,11X1647,4X1411,3C825,5C719,1C616,4C999,15C1501,6X3874,12C1122,3C753,15C953,13C995,1C1250,3C825,9C1030,2C923,14C2477,6C790,7C708,13C875,16C1189,10C772,6C1085,13C1013,11C1745,8C787,5C992,9C818,END","27C1099,16C1110,21C769,11X1639,24C1880,14C1063,26C795,13C1249,17C819,3C852,28C932,15C896,19C769,6X1954,22C766,2C1739,20C703,1C1119,25X923,7C1005,END","25C1474,1X1644,24C1018,16X1527,27C960,7C2365,28C733,9C1455,17C892,2X1708,22C749,4C1083,23C777,8X1469,27C2047,11C1615,26C998,5C944,20X1534,15C1899,21X1959,6C1289,21C917,11C1770,28C1976,3C1692,19X1593,6C1672,17C872,3C862,24C773,14C833,26C1094,10C996,18X1261,13C1171,19C944,16X996,20C1053,12C1888,END",,,,,,,,,,,,,,,0,0,2.515,0,7,4,1,1,1,4,1,3,1,4,1,2,4,4,1,1,3,3,1,4,1,1,19,3,2,3,,,,,,,1,24,1,2,2,,0,2,,21,,,,,0,,,
255,2023-10-22 23:58:37,2023-10-23 0:11:28,0,100,771,1,2023-10-23 0:11:29,R_2WvyVuwKYkJKLIk,anonymous,EN,2,6483fded206bc517c6ad6d0c,2,3,2,3,1,3,2,2,3,2,3,1,3,1,3,3,3,3,2,3,2,,,,,,,,,,,,,,,"20C1808,19C1008,27C790,22C798,17C1131,18C769,17C1117,28C834,20C820,28C957,26C1014,21C860,25C904,23C767,27C747,24C863,18C723,23C796,25C771,19C745,END","8C1928,12C848,7C842,16C1116,14C849,4C748,3C815,5C776,10C814,15C822,11C679,7C781,14C851,13C910,6C804,2C668,9C779,1C760,9C821,5C750,END","22C880,11C833,28C738,14C806,26C895,9C859,24C847,6C970,18C660,15C810,20C762,5C734,21C833,13C979,27C821,2C894,23C932,1X2331,17C890,8C912,END","27C888,12C781,23C883,8C799,21C607,16C754,17C749,1C961,27C819,2C747,22C782,9C764,28C784,14C1272,20C1055,10C911,26C782,12C860,19C806,5C790,25C845,6C1032,23C806,4C750,18C691,7C818,18C698,4C794,24C858,3C788,21C795,6C705,25C763,15C710,17C736,11C850,19C926,13X2230,24C964,9C983,END","3C1303,12C821,2C1055,5C735,10C793,15C833,13C713,8C860,4C743,9C874,2C1135,16C717,10C831,4C720,3C755,11C790,11C773,10C779,12C728,6C651,14C737,13C1467,15C847,7C938,6C771,12C793,2C727,4C754,7C782,13C739,16C623,1C635,1C671,8C911,9C789,16C843,3C1029,14C796,6C842,5C637,END","24C1127,2C749,25C848,11C843,28C828,16X1733,23C1132,7C1257,26C863,15C955,21C757,5C881,17C1230,3C842,20C1044,6C851,22C822,10C1407,18C863,13C850,END","23C927,9C1093,22C680,11C815,25C792,13C790,28C909,5C1204,17C798,16C925,24C909,13C1156,27C882,14C839,19C769,15C910,21C789,4C836,22C758,2C1306,19C723,1C1102,26C881,5C830,20C983,3C995,17C863,12C1323,18C734,6C777,23C902,8C900,27C898,10C888,28C852,10C999,20C836,7C829,24C847,7C1362,END",,,,,,,,0,0,2.511,0,,,4,3,3,3,2,3,2,3,2,2,3,3,3,2,3,2,2,2,2,2,19,4,4,1,,,,,1,1,1,54,1,3,2,,0,2,,21,,,,,,,2,
256,2023-10-23 0:02:29,2023-10-23 0:12:54,0,100,625,1,2023-10-23 0:12:55,R_zdNdJxIFwvjmXD3,anonymous,EN,2,63ed3c71811f2a4a5e54bd75,5,2,3,4,1,4,3,2,3,3,3,1,1,2,1,2,2,4,2,3,1,"18C952,26C926,20C829,19C787,24C865,20C826,25C837,26C717,27C771,28C763,21C817,22C785,25C1176,17X1422,19C836,24C867,23C675,21C743,18C681,27C736,END","15C991,2C743,12C968,13C930,10C859,6C756,8C741,3C726,1C698,13C670,16C767,9C798,11C759,10C764,14C696,5C649,6C695,1C659,7C785,4C700,END","17C953,6C1121,23C891,11C645,18C853,2C694,21C1055,16C744,19C1162,3C747,20C1000,8C704,27C827,15C662,24C767,5X1651,26C1523,10C1273,25C724,14C790,END","23C878,8C805,21C680,15C1042,20C1061,7C1399,26C793,16C604,27C845,2C667,18C867,4C762,22C777,10C755,19C1248,12C1539,23C1065,5C812,25C1247,3C872,28C799,14C1009,27C1139,14C1598,22C762,7C677,25C799,6C1334,17C1387,9C1118,17C907,11C1070,18C733,1C787,24C887,1C954,26C820,13C1241,19C802,9C1168,END","12C815,15C695,3C653,5C818,11C933,15C796,2C1006,10C1046,14C899,7C1456,1C1331,16C830,2C925,1C1636,10C810,14C1266,9C1011,11C738,10C708,13C750,8C698,3C783,3C821,7C796,4C764,7C955,9C1636,15C914,13C1144,13C988,8C754,11C1277,4C802,6C995,1C714,6C674,12C859,16C640,4C798,5C1242,END","21C831,15C740,20C690,6C699,22C673,8C690,23C1052,4C1255,19C822,7C1060,28C1192,10C852,27C722,5C920,17C841,16C881,25C797,11C712,26C800,14C746,END","22C792,16C838,27C770,5C762,24C839,15C654,20C758,1C689,18C708,10C765,21C716,14C756,24C824,6C778,23C727,11C850,26C720,9C912,20C971,4C691,17C750,10C857,28C731,3C838,23C673,8C802,26C724,7C739,19C823,2C827,21C811,2C737,25C836,12C842,17C969,13C757,27C816,14C699,18C834,4C778,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.614,0,4,3,4,2,2,3,2,3,1,1,1,1,1,2,4,2,3,1,1,1,1,1,,,,,24,2,2,1,,,1,51,1,2,3,,5,1,,22,22,a year or more iirc,5,8,,1,,
257,2023-10-22 23:48:48,2023-10-23 0:13:55,0,100,1506,1,2023-10-23 0:13:56,R_qw0fYLWGpSa2P2F,anonymous,EN,2,60ed200c728ab881912aac11,2,3,3,3,1,3,2,2,3,2,3,3,3,2,2,2,4,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,"24C3887,25C1117,20C1043,27C794,27C634,19C665,18C755,21C823,20C548,26C812,28C848,26C727,25C686,17C701,19C681,21C668,28C792,22C614,22C671,23C717,END","5C1943,9C1238,16C727,3C978,2C692,11C965,8C1245,11C969,10C2080,15C798,7C743,13C903,10C798,4C809,14C836,12C749,6C1015,7C568,6C616,1C575,END","17C6537,15C2589,20C973,14C1365,21C1945,16C2491,25C988,9C1013,28C849,12C1118,23C944,2C912,26C982,1C698,19C836,8X3983,24C1141,5C741,18C1004,6C1952,END","18C1316,9C754,22C641,11C823,22C580,5X1227,20C975,6X3644,18C1019,8C864,24C817,13C955,21C696,14C755,19C906,7C902,17C1241,5C938,25C606,10X1173,26C988,12C1048,17C776,3C689,27C641,1C621,23C685,2C571,28C617,3C554,21C651,16C861,26C650,16C759,24C627,14C647,23C619,15C700,28C712,4C893,END","1X2254,9C959,9C615,8X5553,3C944,16C711,1C1030,15C778,14C873,6C877,9C886,1C1073,4C608,16C621,10C878,13C699,4C561,3C658,2C673,10C831,11C727,16X584,2X3484,14C742,5C753,2C628,11C597,8C590,7C752,6C746,13X1391,7C830,12C861,15C703,13C552,12C620,5C836,4C1183,12C763,3C977,END","20X7064,5C1608,18C2095,4C2938,25C1856,10X4287,19C1628,11C1183,26C913,1C1508,24C1654,13C2119,23C1098,6C1357,28C994,14X1794,22C2267,7C1223,21C1181,16C1176,END","21C2557,9C1119,28C616,11C689,19C901,12C1232,21C1013,4X1942,17C1607,1C702,20C1093,3C776,27C1395,5C1036,22C1365,7C1565,20C1073,13C1016,28C3717,16X1796,24C1675,6C1202,18C898,15C1384,26C1675,14C1173,23C726,10C611,27C494,14C827,22C765,6C1737,25C1727,4C1596,26C1608,2C1097,25C1265,8X10902,17C959,12C1081,END",0,0,2.526,0,,,4,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,1,4,1,1,,,,,4,6,6,7,1,1,1,33,1,2,1,,4,2,,21,,,,,,,,3
258,2023-10-22 23:52:38,2023-10-23 0:15:57,0,100,1399,1,2023-10-23 0:15:58,R_2OP93jFKOsmIgCL,anonymous,EN,2,611b8f8d34b5aed647a248e3,5,3,5,5,1,1,1,1,3,1,4,1,3,1,3,4,2,1,1,1,3,,,,,,,,"28C2327,20C916,21C909,23C1220,17C893,19C818,26C994,25C1178,24C1162,25C966,22C657,18C826,24C1134,28C914,18C586,27C1064,22C835,26C1421,19C642,17C1106,END","14C1807,5C1033,6C1040,4C827,14C682,12C753,9C820,6C849,11C856,1C923,3C1446,7C885,15C856,4C1077,2C1554,11C1406,16C1444,13C932,10C863,8C938,END","25C2544,10C1093,17C1291,6C1127,18C1011,4C882,21C814,13C962,23C1070,2C1575,24C1189,7C1034,20C943,5C1184,27C1544,15C937,26C1283,12C1194,22C1158,14C1214,END","21C1463,12C1052,20C775,7C775,22C924,12C817,21C667,8C1442,28C1202,8C1927,23C909,1C724,22C843,2C1165,24C991,14C726,27C960,9C1120,26C937,16C1151,18C831,3C935,27C1052,5C830,23C1195,11C1019,20C1472,15C1388,25C1035,10C1046,28C984,14C1025,19C1117,6C838,18C941,1C1045,17C764,13C1611,24C957,4C860,END","4C1088,1C935,10C829,1C779,8C862,10C737,8C1195,4C1048,14C765,7C797,14C848,16X1491,6C962,3C1008,5C739,13C1178,6C950,6C1086,2C1233,7C718,9C844,15C932,2C1067,13C1270,4C1048,14C988,12C983,5C1206,11C900,16C1116,9C1292,9C780,5C895,16C877,11C866,11C864,3C1351,7C2829,15C1149,12C1404,END","19C2376,12C2200,22C1243,15C779,23C2509,7C1990,28C1471,2C996,27C989,11C1381,24C1455,8C979,20C1735,9C1947,21C980,3C1182,18C1050,6C1194,26C850,14C1278,END","26C992,14C1905,21C921,13C1453,28C989,6C922,23C777,9C1146,27C1477,16C1151,19C842,7C961,26C945,8C969,22C1113,15C1484,20C839,9C1052,24C1100,12C1034,24C925,10C916,27C918,4C819,17C1604,7C1692,17C973,11C964,18C805,2C1179,20C748,15C813,25C1163,1C1211,21C881,3C1162,23C970,6C1160,18C895,5C1374,END",,,,,,,,,,,,,,,0,0,2.617,0,,,1,1,1,3,1,4,1,3,1,3,4,3,1,1,1,3,1,4,2,1,22,4,4,3,,,,,1,4,1,49,1,3,1,,5,1,,21,,,,,,,2,
259,2023-10-23 0:04:58,2023-10-23 0:16:30,0,100,691,1,2023-10-23 0:16:31,R_1MYA1aY929rb944,anonymous,EN,2,63d0e7b048922830511a3402,7,3,1,2,2,1,1,1,1,1,3,1,3,1,3,4,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,"19C1304,22C994,17X2366,17C1347,25C897,21C906,18C820,24C935,21C782,28C882,26C796,23C840,27C812,20C953,25C766,20C723,24C803,28C1553,27C1159,18C755,END","5C1944,2C734,7C681,4C595,1C680,12C786,9C881,3C712,6C880,1C827,16C742,10C766,8C789,15C721,14C810,11C702,7C709,13C807,9C1244,15C933,END","21C2040,9C1112,17X1944,5C2259,24C1662,13C1159,20C933,6C948,19C882,7C1182,18C873,16C868,27C796,12C897,25C1050,4C853,23C744,10C902,26C817,8C859,END","24C1143,1C940,20C723,10C795,28C691,13C1082,19C1890,5C780,27C816,4C676,24C790,16C868,25C1171,7C580,18C758,2C1102,18C768,4C763,28C737,12C674,22C829,5C1045,17C1321,15C826,21C662,11C806,21C667,15C701,27C774,3C675,26C575,9C780,17C2601,14C820,19X1344,8C815,23C679,6C700,25C621,13X1074,END","13C2687,6C765,4C715,2C652,5C576,9C597,5C680,11C642,8C824,3C1476,3C845,15C715,13C750,7C716,8C765,12C828,14C601,1C845,1C656,8C667,4C563,14X1010,10C736,11C779,2C651,12C727,10C744,15C644,9C938,12C745,16C1005,7C747,4C608,6C647,11C536,5C721,13C704,9C945,2C1109,16C7366,END","26C2201,14C1824,20C802,9X1284,22X3135,15C987,18C825,8X1781,24C1431,2C1651,19C1220,4C1178,25C1030,13C1041,28C829,5C951,27C1079,7C1135,17X1775,10C1186,END","20C1254,1X1483,23C779,16C1904,27C770,14C672,17C841,15C835,21C774,2C900,26C1173,11C779,28C921,3C793,25C1076,16X1652,19C776,8X1573,23C1075,7C944,26C1267,4X1299,20C852,6C1168,17C1036,1C1191,22C980,10C865,24C994,13C953,24C671,9C697,28C649,5C788,18C705,7C883,18C698,12C1221,19C984,11C803,END",0,0,2.516,0,,,1,1,1,1,1,3,,3,1,3,3,3,1,1,1,3,4,5,6,4,,,,,47,4,4,5,1,2,3,43,1,3,1,,7,1,,22,22,5 years,1,8,,,,3
260,2023-10-23 0:06:49,2023-10-23 0:17:57,0,100,667,1,2023-10-23 0:17:58,R_sUnRbjGYxpkJsS5,anonymous,EN,2,6516ddfe712859d53bf6499a,2,1,2,2,4,1,1,1,2,1,4,1,3,1,2,2,4,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,"27C1119,17C763,17C788,24C765,20C749,28C746,26C900,25C832,18C598,19C703,23C742,18C681,20C692,22C714,25C762,21C653,22C684,27C710,23C750,28C681,END","8C1083,6C706,7C669,16C676,6C655,3C716,8C673,9C567,11C609,5C617,10C638,13C757,14C702,15C677,12C679,1C653,2C678,10C691,9C845,4C685,END","17C932,1C1064,27C798,4C770,21C663,13C735,24C745,10C766,19C848,16C699,22C709,11C666,25C695,7C822,20C632,5C762,26C711,15C666,28C755,8C756,END","20C647,16C675,19C681,10C655,17C690,11C671,24C730,13C658,27C741,13C713,21C741,8C664,22C639,14C689,17C660,2C670,25C701,9C638,28C730,16C611,26C734,4C664,23C654,7C717,20C613,5C657,23C735,3C697,19C612,7C729,27C709,12C673,28C643,2C1095,25C762,15C620,18C577,1C697,22C646,6C707,END","12C797,4C564,14C626,7C564,7C632,15C605,15C572,6C595,13C664,9C742,16C688,10C638,7C675,5C568,2C569,12C538,13C569,16C579,1C578,4C562,5C599,14C568,9C710,3C621,4C644,1C622,6C625,8C672,14C613,8C661,2C709,9C648,5C638,10C645,10C675,11C613,16C604,6C624,3C683,11C687,END","17C801,2C789,23C733,4C710,21C833,13C728,22C690,1C1035,26C1281,6C949,27X1455,10C968,25C930,14C1065,20C740,3C702,24C722,12C728,19C703,15C690,END","26C1090,8X1225,21C749,2C699,28C765,13C734,24C721,7C809,18C591,12C778,25C676,3C777,19C616,9C855,27C754,3C756,20C557,16C679,27C610,11C746,22C691,15C915,17C720,5C1161,18C733,7C659,19C576,10C676,24C622,14C792,17C679,1C857,26C773,6C675,22C525,12C702,23C716,11C789,25C703,4C657,END",0,0,2.61,0,4,4,1,1,1,3,1,4,1,3,1,3,3,4,1,1,2,4,4,4,5,3,36,1,1,1,,,,,,,4,51,1,5,3,,4,1,,21,,,,,0,,,
261,2023-10-23 0:07:27,2023-10-23 0:18:11,0,100,644,1,2023-10-23 0:18:12,R_3KJdjMDTZvT3q5M,anonymous,EN,2,62b0d68496379e085ae5d793,3,3,3,5,1,3,3,3,4,3,3,2,4,2,3,4,4,3,2,3,3,"19C1417,26C769,25C733,24C968,20C657,27C679,17C686,17C642,21C690,23C959,20C786,18C711,23C779,22C642,22C606,26C810,24C1074,25C1132,28C612,19C741,END","6C2556,7C783,1C920,14C897,10C1233,16C604,11C731,15C743,13C626,5C707,5C650,9C1054,8X2039,2C758,3C641,4C636,15C817,9X1710,7X905,12C786,END","24C4380,13C1075,28C1208,9C887,20C689,16C685,23X1566,3C1278,25C978,11C1053,21C800,7C752,22C831,4C605,19C612,1C718,26C738,12C749,18C855,2C760,END","17C1670,12C1399,18C724,4C723,27C1815,6C1113,26C1454,15C1063,22C764,15C761,21C816,5C754,28C883,7C2623,19C994,8C835,17C886,2C1101,27C778,11C694,21C719,10C835,20C785,9X1244,25X1213,5C1022,20C797,13C913,28C802,4C5113,24C1426,10C806,25C923,14C1057,23C921,16C625,18C881,1C637,26X1535,3C937,END","6X2317,13C1126,2C709,4C700,11C775,3C785,11C739,1C768,12C710,11C944,6C652,8C684,16C652,7C636,3X1022,12C776,5C864,1C736,9C704,6C737,15X1112,9C1102,5C671,10X1166,8C909,10C849,15C833,2C815,1C687,10C771,2C749,7C776,8C823,12C852,4C737,16C682,13C706,14C800,15C754,14C833,END","23C1466,1C1056,22C723,3C850,20C782,11C887,19C731,6C791,28C684,9C738,18C907,13C697,26C909,2C718,17C705,10C919,27C756,14C922,25C1470,8C1038,END","22C849,1C601,19C696,10X2161,24C718,5C598,23C685,9C734,24C674,7X1013,19C814,2X1700,23X2212,5C1316,27C1689,8C787,28C616,16C1115,25C884,7C742,17C762,9C564,17C704,15C1251,21C673,12C631,18C623,16C563,26C822,4C660,26C692,14C867,20C924,3C730,21C801,13C687,20C733,11C680,28C691,6C554,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.616,0,,,3,3,3,4,3,3,2,4,1,3,4,4,3,2,3,3,5,4,4,3,16,4,4,4,,,,,2,1,1,33,1,2,2,,4,2,,21,,,,,,,2,
262,2023-10-23 0:07:13,2023-10-23 0:19:27,0,100,734,1,2023-10-23 0:19:28,R_3HOcDWmLL7R096N,anonymous,EN,2,5f97020f7a03b7055a8ef470,1,3,4,6,3,2,1,1,3,1,3,1,2,1,2,3,4,2,2,3,3,"28C1427,27C798,17C1133,19C802,25C899,21C830,22C918,22C851,25C801,23C927,26C1193,17C981,19C818,28C933,18C818,24C849,20C806,24C799,23C803,20X1199,END","4C1156,12C786,13C795,16C806,1C724,5C819,12C755,2C730,7C844,11C974,15C793,7C749,10C828,14C760,6C711,6C638,8C794,9C833,11C818,3C649,END","17C1618,15C1247,27X1731,4C1183,25C1720,1C1122,19C1111,2C1174,26C808,8C1008,18C947,3C746,22C772,12C872,28C914,13C796,20C856,14C1076,24C1479,16C744,END","28C772,5X1254,21C905,11C939,27C933,15C1075,21C898,8C1397,17C925,9C944,18C732,6C829,26C847,1C1063,17X1751,15C1240,27X1843,7C982,23C1312,12C791,23C981,13C1216,24C1380,14C806,26C1131,6C1027,25C1046,16C1121,22C895,16C977,22C909,7C952,18C984,3C749,19C725,10C919,24C1917,2C1171,20X1683,4C1204,END","8C1637,3C863,12C926,3C865,14C849,16C993,15C1139,4C773,6C1024,10C810,1C833,2C825,11C748,7C817,5C896,8C819,15C1226,4C823,10C1700,13C697,11C706,9C888,8C903,7C805,9C788,9C711,15C1004,16C776,7C923,4C745,14C1046,5C790,1C827,2C798,10C802,12C1488,6C817,5C980,16C892,13C914,END","21C1516,7C984,18C664,9C911,20C616,12C971,24C1228,8C1138,25C1632,16C1129,17C1770,5C958,23C1470,1C1709,27C1166,4C1688,19C886,10C1977,28C994,15C1499,END","19C1851,8C973,23C999,6C1907,25C744,6C962,24C847,13C1305,28C1056,16C1519,26X1820,12C1153,17C1095,12C1085,18C987,5C1036,24C1472,2C1602,19C868,1C1166,22C959,13C1589,20X1168,11C1162,23C1124,15C1070,25C1148,4C1220,21C776,14C1116,27C1057,3C1204,27C1062,7C1173,17C805,4C887,22C748,9C1066,18C823,10C743,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.506,0,4,4,2,1,1,3,1,3,1,3,1,2,3,4,2,1,3,3,5,3,4,4,,,,,25,6,5,5,,,3,37,1,5,2,,1,2,,22,22,1 year,2,8,,1,,
263,2023-10-23 0:10:30,2023-10-23 0:19:38,0,100,548,1,2023-10-23 0:19:39,R_3Mht0hE7MJzXQ3a,anonymous,EN,2,5c6f21ecf957540001a5196b,6,5,6,6,3,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,"17C1810,20C935,18C780,22C801,27C804,21C710,26C795,19C683,24C811,22C686,27C730,17C763,23C665,24C710,20C741,19C705,23C702,28C723,25C662,28C868,END","9C1491,12C1100,11C1210,15C800,14C723,16C847,3C653,1C601,10C772,5C706,8C798,8C590,13C828,6C812,4C941,2C831,7C694,15C700,7C714,14C1418,END","21C1332,13C2015,28C757,2C699,27C1248,14C877,17C821,16C722,26C676,12C700,25C671,9C811,20C872,4C821,24C621,6C645,22C701,5C622,18C782,1C1018,END","18C932,7C675,18C689,16C742,20C721,1C610,21C618,8C691,19C696,1C786,28C706,10C741,25C650,11C902,17C589,14C657,28C624,14C814,23C756,3C1078,19C725,5C781,25C656,15C819,20C597,5C784,26C673,6C717,23C722,9C1017,27C657,13C1022,22C655,13C808,17C669,12C1148,24C699,2C743,26C659,4C680,END","13C1595,9C824,10C813,3C726,8C706,14C675,11C604,15C625,10C559,3C630,15C675,12C687,1C762,1C613,8C759,1C737,5C689,11C637,12C809,2C652,2C642,4C844,7C791,2C749,7C726,10C656,14C582,16C662,8C683,6C582,6C606,4C653,16C680,5C718,13C768,9C685,5C775,13C735,12C827,15C782,END","22C932,2C703,26C841,1C1373,23C722,8C1543,18C650,14C942,21C749,6C1260,28C915,7C1440,24C833,9C746,20C694,16C1942,25C754,12C1072,17C703,11C1302,END","20C1510,16C695,17C735,10C830,19C1025,15C950,26C761,12C956,19C684,5C722,20C688,8C691,17C653,9C679,24C792,11C675,27C691,6C728,18C546,4C750,25C2564,3X1501,18C2363,9C999,24C681,16C770,28C636,13C619,22C640,2C791,28C665,14C799,25C817,1C937,23C908,2C1234,21C663,8C716,27C637,7C810,END",0,0,2.507,0,,,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2,3,4,4,4,4,,,,,22,4,4,4,1,3,3,63,1,3,2,,0,1,,21,,,,,,,,3
264,2023-10-23 0:10:47,2023-10-23 0:22:31,0,100,704,1,2023-10-23 0:22:32,R_1f7tiHMt3a4VyBo,anonymous,EN,2,65272a5753f527253300ff0b,6,6,6,6,2,3,2,2,3,3,2,2,2,3,3,2,2,3,3,2,3,,,,,,,,"28C2294,19C968,21C867,25C764,23C770,18C638,26C789,17C1136,18C734,28C707,19C720,25C853,23C859,20C588,17C893,21C681,22C812,24C744,26C781,27C1458,END","7C1351,2C678,14C818,11C802,5C869,10C827,8C662,11C725,7C732,12C658,9C748,13C540,15C575,4C618,1C567,6C612,3C579,9C741,3C696,16C696,END","28C1848,4C2290,20C2099,5C1203,22C942,16C1748,21C691,14C1065,18C663,7C847,26C629,10C817,23C744,6C777,17C737,3C1304,27C875,12C776,24C814,13C995,END","28C979,13C1639,19C610,8C671,21C596,7C910,17C819,13C826,28C778,15C659,18C588,1C690,24C710,10C669,20C577,3C727,23C721,12C647,25C690,16C683,18C643,1C662,27C724,9C651,24C718,8C720,27C726,11C705,22C539,2C703,21C647,4C667,22C542,6C681,19C654,14C679,26C687,5C724,23C760,11C652,END","9C1994,13C654,8C729,12C720,4C838,15C721,13C856,2C682,7C914,3C643,12C657,1C866,8C707,10C704,15C1937,5C597,9C911,16C925,11C920,2C598,10C831,5C1599,1C766,5C509,3C568,6C542,14C812,3C1282,16C682,9C738,6C660,4C735,11C663,4C890,14C914,6C634,16C1203,11C846,14C757,7C697,END","19C1329,13C3812,23C910,8C1759,18C3172,9C1657,21C985,15C2692,28C2018,4C1299,27C1082,2C1452,22C983,1C1263,24C943,16C2133,20C1013,7C1492,26C1995,14C1371,END","21C2081,8C985,23C1077,7C1233,27C946,12C1368,22C1219,13C1171,20C1045,4C2386,25C1298,3C1197,23C885,9C1202,19C927,2C1166,19C1042,12C1061,18C869,14C1123,24C1021,10C1343,18C794,2C1802,17C1599,5C1811,24C885,15C1736,27C823,16C1307,21C874,11C1010,28C928,5C1194,26C1225,1C1132,26C788,6C779,22C1414,9C969,END",,,,,,,,,,,,,,,0,0,2.616,0,4,3,3,2,2,3,3,2,2,2,3,2,2,2,3,3,3,3,4,5,5,5,22,5,5,6,,,,,,,2,46,1,5,3,,4,1,,21,,,,,0,,,
